"OBJECTID","FACILITY_N","county","Latitude","Longitude"
"5979","Medina Hospital","Garissa","-0.46587","39.64987"
"5980","Medina Medical Clinic","Mombasa","-4.03515","39.6011"
"5981","Medisafe Medical Labaratoty","Nairobi","-1.28499","36.82707"
"5982","Medisol Clinic","Machakos","-1.39069","36.94022"
"5983","Meditrust Health Care Services","Mombasa","-4.02278","39.705"
"5984","Medizone Medical Centre","Kiambu","-1.06663","37.0522"
"5985","Medkam Pharmacy","Kirinyaga","-0.50359","37.27801"
"5986","Medlink Medical Clinic","Kiambu","-1.17178","36.84168"
"5987","Med-Point Dispensary","Nairobi","-1.23264","36.9633"
"5988","Meds Pharmaciticals Ongata Rongai","Kajiado","-1.39574","36.76394"
"5989","Medstops Healthcare Kenya (Masaba north)","Nyamira","-0.77253","34.94393"
"5990","Meguara Dispensary","Narok","-0.9358","34.93912"
"5991","Megwara Dispensary","Narok","-1.51594","35.4804"
"5992","Meibeki Dispensary","Uasin Gishu","0.88301","35.38779"
"5993","Melchezedek Hospital","Nairobi","-1.27974","36.7554"
"5994","Melchizedek Hospital Karen","Nairobi","-1.32751","36.71723"
"5995","Melchizedek Hospital Ngong Clinic","Kajiado","-1.34282","36.66602"
"5996","Melelo Dispensary","Narok","-0.70408","35.40129"
"5997","Melkasons Clinic","Kisumu","-0.10864","34.52487"
"5998","Melwa Health Centre","Laikipia","0.23419","36.43895"
"5999","Memo Clinic","Nyamira","-0.779752","34.9957"
"6000","Memon Medical Centre","Mombasa","-4.05311","39.66839"
"6001","Menegai Medical Clinic","Nakuru","-0.26638","36.10501"
"6002","Menelik Chest Clinic","Nairobi","-1.2968","36.78399"
"6003","Menengai Health Care Services","Kilifi","-3.5685","39.44278"
"6004","Menengai Health Centre","Nakuru","0.2756","36.11128"
"6005","Menet Dispensary","Bomet","-0.47689","35.35416"
"6006","Mentera Dispensary","Kericho","-0.23398","35.36081"
"6007","Mephi Medical Clinic","Kilifi","-3.62002","39.85344"
"6008","Mephibosheth Medical Clinic","Kitui","-0.55619","38.21447"
"6009","Mercillin Afya Centre","Nairobi","-1.31299","36.7844"
"6010","Mercy Afya Clinic","Kiambu","-0.985005","37.3309"
"6011","Mercy Clinic","Nakuru","-0.49965","36.32376"
"6012","Mercy Clinic (Ikutha)","Kitui","-2.12097","38.03622"
"6013","Mercy Dispensary","Nakuru","-0.57346","35.61396"
"6014","Mercy Health Centre","Uasin Gishu","0.60039","35.14572"
"6015","Mercy Hospital","Baringo","0.05388","35.7241"
"6016","Mercy Medical (Kianugu) Clinic","Kirinyaga","-0.6924","37.40583"
"6017","Mercy Medical Clinic","Makueni","-1.7818","37.62883"
"6018","Mercy Medical Clinic","Meru","0.337926","37.9379"
"6019","Mercy Medical Clinic (Embu)","Embu","-0.512","37.51984"
"6020","Mercy Medical Clinic (Kitui Central)","Kitui","-1.36541","38.01011"
"6021","Mercy Medical Clinic (Othaya)","Nyeri","-0.501671","36.8803"
"6022","Mercy Medical Clinic Engineer","Nyandarua","-0.6066","36.57525"
"6023","Mercy Medical Services","Nairobi","-1.28562","36.82198"
"6024","Mercy Mission Health Centre","Nairobi","-1.2824","36.75028"
"6025","Mercy Mission Medical Dispensary","Makueni","-1.90984","37.30029"
"6026","Mercy Mobile Clinic (Kipkelion)","Kericho","-0.19768","35.4652"
"6027","Mercy Mobile Clinic (Molo)","Nakuru","-0.580581","35.6115"
"6028","Mercylight Hospital","Kiambu","-1.17281","36.83077"
"6029","Mere Dispensary","Nyeri","-0.23905","37.12575"
"6030","Merewet Dispensary","Uasin Gishu","0.72661","35.32004"
"6031","Meri Health Centre","Wajir","0.49104","39.84582"
"6032","Meridian Equator Hospital","Nairobi","-1.30801","36.82421"
"6033","Meridian Hospital Kiserian","Kajiado","-1.42632","36.69259"
"6034","Meridian Medical Centre","Mombasa","-4.06083","39.6605"
"6035","Meridian Medical Centre","Nairobi","-1.26425","36.80263"
"6036","Meridian Medical Centre (Buruburu)","Nairobi","-1.31524","36.84552"
"6037","Meridian Medical Centre (Capital Centre)","Nairobi","-1.31671","36.83438"
"6038","Meridian Medical Centre (Loita Street)","Nairobi","-1.28362","36.81762"
"6039","Meridian Medical Centre (Machakos)","Machakos","-1.5201","37.26904"
"6040","Meridian Medical Centre (Meru)","Meru","0.0465","37.65269"
"6041","Meridian Medical Centre (Penson Towers)","Nairobi","-1.28362","36.81762"
"6042","Meridian Medical Centre Kitengela","Kajiado","-1.47854","36.95899"
"6043","Meridian Medical Centre Nakuru","Nakuru","-0.2874","36.06969"
"6044","Meridian Medical Centre Nyeri","Nyeri","-0.42417","36.95241"
"6045","Meridian Medical Centre- Nyeri Town","Nyeri","-0.25454","36.57146"
"6046","Meridian Medical Centre Ongata Rongai","Kajiado","-1.3963","36.7533"
"6047","Meridian Medical centre(Nation Centre Bldg )","Nairobi","-1.28463","36.82144"
"6048","Meridian Medical Centre-Kisumu","Kisumu","-0.10465","34.75332"
"6049","Meridian Medical Donholm Clinic","Nairobi","-1.30175","36.888"
"6050","Merigi Dispensary","Bomet","-0.41074","35.24102"
"6051","Merille Dispensary","Marsabit","1.45781","37.726"
"6052","Merti Catholic Dispensary","Isiolo","1.10543","38.6332"
"6053","Merti Health Centre","Isiolo","1.06678","38.66636"
"6054","Merto Dispensary","Kericho","-0.24043","35.27159"
"6055","Meru Beyond Zero Mobile Clinic","Meru","0.05063","37.65441"
"6056","Meru Clinic","Meru","0.0476","37.65449"
"6057","Meru Consultant Clinic","Meru","0.04758","37.65484"
"6058","Meru Consultants","Meru","0.04815","37.65489"
"6059","Meru Consultants Laboratory","Meru","0.04815","37.65489"
"6060","Meru Cytology Centre","Meru","0.04645","37.6558"
"6061","Meru Dental Services","Meru","0.04764","37.65292"
"6062","Meru Diagnostic Centre","Meru","0.04762","37.65258"
"6063","Meru Diagnostic Centre","Meru","0.04762","37.65258"
"6064","Meru Dignostic / Laboratory Services","Meru","0.04808","37.65606"
"6065","Meru District Hospital","Meru","0.05063","37.65441"
"6066","Meru Eye Care Services","Meru","0.04616","37.65449"
"6067","Meru Funeral Home","Meru","0.04329","37.64692"
"6068","Meru Gynecologist Centre","Meru","0.04752","37.6547"
"6069","Meru Hospice","Meru","0.05715","37.63776"
"6070","Meru Kmtc Student/Staff Clinic","Meru","0.05053","37.65273"
"6071","Meru Lab Services","Meru","0.0455","37.65473"
"6072","Meru Lab Services","Meru","0.0455","37.65473"
"6073","Meru Medical /ENT Clinic","Meru","0.04854","37.65619"
"6074","Meru Medical Diagnostic Imaging Centre Ltd","Meru","0.04831","37.65586"
"6075","Meru Medical Plaza","Meru","0.04593","37.65555"
"6076","Meru Medical Plaza Laboratory","Meru","0.04593","37.65555"
"6077","Meru Technical Training College Clinic","Meru","0.06201","37.63017"
"6078","Meru X-Ray Services","Meru","0.04692","37.65313"
"6079","Merueshi Village Community Health Centre","Kajiado","-2.37219","37.54465"
"6080","Mesedith Medical Clinic","Kiambu","-1.13261","36.81364"
"6081","Meswo Medical Clinic","Nandi","0.12345","35.13736"
"6082","Metaburo Health Centre","Kisii","-0.90102","34.648"
"6083","Metameta Clinic","Mandera","3.94502","41.8354"
"6084","Meteitei Sub-District Hospital","Nandi","0.00568","35.30777"
"6085","Meti Dispensary","Tana River","-1.62014","39.64548"
"6086","Meto Dispensary","Kajiado","-2.4109","36.54962"
"6087","Metro Optician","Kirinyaga","-0.37885","37.25427"
"6088","Metropolitan Dr Plaza","Nairobi","-1.28798","36.87477"
"6089","Metropolitan Hospital Nairobi","Nairobi","-1.28791","36.87493"
"6090","Metropolitan Medical Clinic - Kehancha","Migori","-1.19111","34.61576"
"6091","Metta Dispensary","Nakuru","-0.58","36.03273"
"6092","Mewa Hospital","Mombasa","-4.05305","39.66154"
"6093","Meyan Dispensary","Turkana","4.74961","35.66337"
"6094","Mfariji Medical Clinic","Kitui","-1.44241","38.24406"
"6095","Mgamboni Dispensary","Kilifi","-3.84538","39.66317"
"6096","Mgange Dawida Dispensary","Taita Taveta","-3.40138","38.31392"
"6097","Mgange Nyika Health Centre","Taita Taveta","-3.41821","38.31012"
"6098","Miambani Catholic","Kitui","-1.26211","38.11138"
"6099","Miambani Health Centre","Kitui","-1.26173","38.11068"
"6100","Miangeni Dispensary (Makueni)","Makueni","-1.8339","37.82474"
"6101","Miangeni Dispensary (Mbooni)","Makueni","-1.61802","37.75945"
"6102","Miasenyi Dispensary","Taita Taveta","-3.40573","38.56846"
"6103","Miathene District Hospital","Meru","0.15046","37.79109"
"6104","Michaela Denis Medical Clinic","Kilifi","-3.7872","39.82204"
"6105","Micheus Clinic","Kirinyaga","-0.528115","37.1871"
"6106","Micii Mikuru Clinic","Meru","0.18571","37.85931"
"6107","Microbiology Reference Lab","Nairobi","-1.30433","36.80769"
"6108","Mid Hill Medical Clinic","Nairobi","-1.29159","36.74813"
"6109","Mid Hill Medical Clinic Ngong","Kajiado","-1.3559","36.6768"
"6110","Midhine Dispensary","Siaya","0.0475","34.53381"
"6111","Midida Dispensary","Migori","-0.92791","34.36881"
"6112","Midodo Obuya Joy Haugesend","Homa Bay","-0.80636","34.43935"
"6113","Midoina Dispensary","Kilifi","-3.56209","39.32264"
"6114","Midoti Dispensary","Migori","-1.06012","34.49284"
"6115","Mid-Point Health Services","Nairobi","-1.20832","36.87437"
"6116","Mid-Town Reoproductive Health and Youth Friendly","Nakuru","-0.17068","36.0436"
"6117","Midway Clinic","Murang'a","-0.599524","36.9748"
"6118","Miendo Dispensary","Bungoma","0.65883","34.6902"
"6119","Migori District Hospital","Migori","-1.06042","34.47627"
"6120","Migori Health Station Clinic","Migori","-1.06339","34.47318"
"6121","Migori T T C Dispensary","Migori","-1.06719","34.4524"
"6122","Migosi Health Centre","Kisumu","-0.07607","34.78327"
"6123","Miguta Dispensary","Kiambu","-1.07076","36.83032"
"6124","Migwani Sub-District Hospital","Kitui","-1.09545","38.01926"
"6125","Mihang'o Dispensary","Murang'a","-0.86185","37.21496"
"6126","Miharate Medical Clinic","Nyandarua","-0.39978","36.492"
"6127","Mihuti Dispensary (Muranga North)","Murang'a","-0.66","36.96"
"6128","Mihuti Dispensary (Nyeri South)","Nyeri","-0.56478","37.07869"
"6129","Mihuti Medical Clinic","Nyeri","-0.562831","37.082"
"6130","Mihuu Dispensary","Bungoma","0.61299","34.76456"
"6131","Miiri Community Dispensary","Kiambu","0.91169","36.78948"
"6132","Mijay Clinic","Vihiga","0.092417","34.7286"
"6133","Mijomboni Dispensary","Kilifi","-3.26951","40.00334"
"6134","Mikanjuni Family Medical Clinic","Mombasa","-4.00448","39.59928"
"6135","Mikanjuni Medical Clinic","Mombasa","-3.99804","39.60097"
"6136","Mikaro Dispensary","Nyandarua","-0.48346","36.54394"
"6137","Mikeu PCEA Medical Centre","Nakuru","-0.27335","35.79647"
"6138","Mikindani (MCM) Dispensary","Mombasa","-4.00509","39.62816"
"6139","Mikindani Catholic Dispensary","Mombasa","-4.00193","39.62971"
"6140","Mikindani Medical Clinic","Mombasa","-4.00356","39.62987"
"6141","Mikinduri Health Centre","Meru","0.12999","37.85091"
"6142","Mikinduri Sub-District Hospial","Meru","0.12386","37.83748"
"6143","Mikongoni Dispensary","Kitui","-2.04925","38.29738"
"6144","Mikumbune Sub-District Hospital","Meru","-0.07809","37.61783"
"6145","Mikuyuni Dispensary","Kitui","-1.1706","38.15"
"6146","Mikuyuni Dispensary (Kibwezi West)","Makueni","-2.38783","37.95716"
"6147","Mikuyuni Dispensary-Masinga","Machakos","-1.50996","37.41655"
"6148","Milaani Dispensary","Machakos","-0.89651","37.38292"
"6149","Milcelt Medical Clinic","Kiambu","-1.20635","36.9576"
"6150","Mile 46 Health Centre","Kajiado","-1.89661","36.5882"
"6151","Milele Integrated Medical Services","Nairobi","-1.2008","36.90052"
"6152","Milenye Dispensary","Kisumu","-0.12134","35.06235"
"6153","Miliki Afya","Kajiado","-1.35985","36.65596"
"6154","Miliki Afya Limited","Nairobi","-1.28765","36.74149"
"6155","Milima Tatu Dispensary","Turkana","4.28663","35.4202"
"6156","Milimani Eye Clinic","Meru","0.23549","37.94105"
"6157","Milimani Hospital","Kisumu","-0.1217","34.75328"
"6158","Milimani Nursing Home","Meru","0.04877","37.64115"
"6159","Millenium Clinic","Mandera","3.93845","41.8646"
"6160","Millenium Dental Clinic","Nairobi","-1.2978","36.8815"
"6161","Milo Health Centre","Bungoma","0.61314","34.76489"
"6162","Miluki Dispensary","Bungoma","0.637559","34.491559"
"6163","Miniambo Dispensary","Homa Bay","-0.53761","34.48563"
"6164","Ministry of Education (Moest) VCT Centre","Nairobi","-1.2852","36.821"
"6165","Minjore Dispensary","Laikipia","0.43966","36.4569"
"6166","Minoptic Eye Clinic","Meru","0.0476","37.65449"
"6167","Minugu Dispensary","Tharaka Nithi","-0.30537","37.62907"
"6168","Minyenya Dispensary","Migori","-0.69214","34.6198"
"6169","Miorre Dispensary","Homa Bay","-0.50545","34.2372"
"6170","Miraj Medical Centre","Wajir","1.01779","39.49566"
"6171","Miranga Dispensary","Kisumu","0.09876","35.04103"
"6172","Miranga Medical Clinic","Mombasa","-4.01484","39.61755"
"6173","Miranga Sub District Hospital","Kisumu","-0.07642","34.57942"
"6174","Mirangine Health Centre","Nyandarua","-0.177","36.24414"
"6175","Mirapera Dispensary","Kilifi","-3.6256","39.3965"
"6176","Mirere Health Centre","Kakamega","0.45476","34.42738"
"6177","Mirigamieru Health Facility","Meru","0.04647","37.66081"
"6178","Mirigamieru Health Services","Meru","0.04645","37.66083"
"6179","Mirihini Dispensary","Kilifi","-3.43813","39.59241"
"6180","Miriri Dispensary","Nyamira","-0.670638","34.8816"
"6181","Miritini (MCM) Dispensary","Mombasa","-4.0111","39.63027"
"6182","Miritini CDF Dispensary","Mombasa","-4.00184","39.58399"
"6183","Miriu Health Centre","Homa Bay","-0.35494","34.75608"
"6184","Mirogi Health Centre","Homa Bay","-0.69962","34.38402"
"6185","Mirugi Kariuki Dispensary","Nakuru","-0.37397","36.15026"
"6186","Misesi Dispensary (Gucha)","Kisii","-0.74101","34.68447"
"6187","Mishoroni Dispensary","Mombasa","-4.01894","39.68344"
"6188","Misikhu Main Medical Clinic","Bungoma","0.7182","34.75677"
"6189","Misikhu Medicalcclinic","Bungoma","0.71818","34.75676"
"6190","Miskwony Dispensary","West Pokot","1.5807","35.14958"
"6191","Misori Dispensary","Siaya","-0.31856","34.278"
"6192","Mission K Clinic","Lamu","-2.23418","40.41932"
"6193","Mission Medical Clinic (Bahari)","Kilifi","-3.63115","39.85135"
"6194","Mission of Hope International Medical Centre","Machakos","-1.33017","37.1166"
"6195","Mission of Mercy Clinic","Bungoma","0.576916","34.55349"
"6196","Misyani Catholic Health Centre","Machakos","-1.28836","37.37264"
"6197","Mitaboni Health Centre","Machakos","-1.37272","37.24834"
"6198","Mitaboni Mission Dispensary","Machakos","-1.37856","37.24962"
"6199","Mitamisyi Dispensary","Kitui","-0.52847","38.40215"
"6200","Mithikwani Dispensary","Kitui","-1.26239","37.79903"
"6201","Mithumoni Dispensary","Makueni","-2.00401","37.57081"
"6202","Miti-Mingi Dispensary","Nakuru","-0.52844","36.07573"
"6203","Mitini Miracle Revival Church Clinic","Makueni","-1.82906","37.40773"
"6204","Mitubiri Dispensary","Kiambu","-1.02731","37.15415"
"6205","Mituki Medical Clinic","Machakos","-1.08472","37.32846"
"6206","Mitume Dispensary","Trans Nzoia","1.02954","34.98474"
"6207","Mitume Dispensary Kitale","Trans Nzoia","1.02955","34.98472"
"6208","Mitunguu Catholic Dispensary","Meru","-0.10637","37.78561"
"6209","Mitunguu Ccs Dispensary","Meru","-0.11384","37.78796"
"6210","Mitunguu Dispensary","Meru","-0.10572","37.78144"
"6211","Mitunguu Medical Services","Meru","-0.11138","37.78402"
"6212","Mituntu Cottage Hospital","Meru","0.1284","37.71759"
"6213","Mituntu Health Centre","Meru","0.17353","37.67673"
"6214","Mituvu Dispensary","Makueni","-1.72411","37.62078"
"6215","Miu Dispensary","Machakos","-1.33808","37.40988"
"6216","Miu Sub-Health Centre","Machakos","-1.52102","37.57704"
"6217","Miumbuni Dispensary","Machakos","-1.2639","37.28913"
"6218","Mivukoni Health Centre","Kitui","-0.40875","38.24192"
"6219","Mivumoni (Catholic) Dispensary","Kwale","-4.42514","39.39711"
"6220","Miwani Dispensary","Kisumu","-0.05023","34.97964"
"6221","Mizijini Dispensary","Kilifi","-2.96167","40.00046"
"6222","Mjanaheri Dispensary","Kilifi","-3.07931","40.14094"
"6223","Mjeni Medical Clinic","Mombasa","-4.0361","39.69119"
"6224","Mji Wa Huruma Dispensary","Nairobi","-1.22685","36.82727"
"6225","Mkang'ombe Dispensary","Kwale","-4.19721","39.14307"
"6226","Mkanyeni Dispensary","Kwale","-3.2546","39.2154"
"6227","Mkokoni Dispensary","Lamu","-1.97127","41.29503"
"6228","Mkongani Dispensary","Kwale","-4.290838","39.267507"
"6229","Mkundi Dispensary","Kwale","-4.366375","39.248137"
"6230","Mkunga Clinic","Nairobi","-1.22089","36.89408"
"6231","Mkunumbi Dispensary","Lamu","-2.29477","40.6761"
"6232","Mkwiro Dispensary","Kwale","-4.66227","39.3968"
"6233","Mlaleo Health Centre","Mombasa","-4.02771","39.68397"
"6234","Mlaleo Health Centre (MOH)","Mombasa","-4.02796","39.68619"
"6235","Mlanjo Dispensary","Tana River","-0.31863","39.51712"
"6236","Mlimani Dispensary","Kakamega","0.86396","35.01574"
"6237","Mlolongo Health Centre","Machakos","-1.38842","36.94895"
"6238","Mlolongo VCT","Machakos","-1.38893","36.93695"
"6239","Mlolongo Wellness Centre","Machakos","-1.39668","36.94169"
"6240","Mmak's Homecare Pharmacy","Meru","0.04517","37.65933"
"6241","Mmangani Dispensary","Kilifi","-3.11","39.58471"
"6242","Mnara Dispensary","Kisumu","-0.16969","35.23274"
"6243","Mnarani Dispensary","Kilifi","-3.644","39.8393"
"6244","Mnazini Dispensary","Tana River","-2.41199","40.20191"
"6245","Mnyenzeni Dispensary","Kwale","-3.98765","39.4868"
"6246","Moa Dispensary","Lamu","-2.36282","40.31789"
"6247","Mobet Dispensary","Uasin Gishu","0.80972","35.14953"
"6248","Mochenwa Dispensary","Nyamira","-0.721077","34.9737"
"6249","Mochongoi Health Centre","Baringo","0.31273","36.18598"
"6250","Modaan Clinic","Nakuru","-0.24969","35.7343"
"6251","Modambogho Dispensary","Taita Taveta","-3.48746","37.71496"
"6252","Modern Mc","Trans Nzoia","1.02143","34.99978"
"6253","Modern Medical Clinic","Nyandarua","-0.58878","36.49996"
"6254","Modesty Outpatient Centre","Kirinyaga","-0.6838","37.35418"
"6255","Moding Health Centre","Busia","0.75381","34.34789"
"6256","Modogashe Dispensary","Isiolo","0.72978","39.17195"
"6257","Modogashe Sub-County Hospital","Garissa","0.73257","39.18564"
"6258","Mogil Health Centre","Elgeyo Marakwet","1.06114","35.6415"
"6259","Mogoget Dispensary","Nandi","0.31719","35.21772"
"6260","Mogogosiek Health Centre","Bomet","-0.61797","35.27375"
"6261","Mogoiywet Dispensary","Narok","-0.93159","35.0628"
"6262","Mogonga Maternity and Nursing Home (Kenyenya)","Kisii","-0.86332","34.76254"
"6263","Mogonjet Dispensary","Bomet","-0.64967","35.25765"
"6264","Mogoon Dispensary","Uasin Gishu","0.8722","35.17785"
"6265","Mogor Dispensary","Narok","-1.00477","34.87962"
"6266","Mogori-Komasimo Health Centre","Migori","-1.14276","34.5752"
"6267","Mogorwa Health Centre","Baringo","0.30883","35.71667"
"6268","Mogotio Catholic Dispensary","Baringo","-0.02096","35.95896"
"6269","Mogotio Medical Clinic","Baringo","0.02326","35.96312"
"6270","Mogotio Plantation Dispensary","Nakuru","-0.05233","35.96368"
"6271","Mogotio Rhdc","Nakuru","-0.02438","35.96701"
"6272","Mogotio Town Dispensary","Baringo","0.02736","35.95392"
"6273","Mogusii Clinic","Nyamira","-0.69441","35.0667"
"6274","Mogwa Dispensary","Kericho","-0.39135","35.01499"
